Filename,TextGridLabel,NormalizedDuration,F1_midpoint,F2_midpoint,f0_midpoint,Vowel,Stress,Repetition,Word,Segment,Frame,Syllnum,Intensity
M1B25,u5,0.04039931489929749,459.1174693,1878.984869,NA,u,N,2,mygtukus,O,2,three,64.87830175
M1B25,U6,0.052186920846907736,407.3632991,1213.211618,141.8426251,u,Y,2,mygtukus,O,2,three,73.61706107
M1B26,a1,0.03233694160073112,470.8054388,1353.896828,113.9382307,a,N,2,katuke,O,1,three,68.84745309
M1B26,U2,0.03993180414284586,401.6764552,1349.782024,135.9641836,u,Y,2,katuke,O,1,three,70.28770185
M1B26,e3,0.06336927414907784,531.9158483,1765.510584,93.00561377,e,N,2,katuke,O,1,three,67.23140962
M1B26,a4,0.036467592269829575,454.5835901,1332.843789,107.1031578,a,N,2,katuke,O,2,three,66.93740601
M1B26,u5,0.04706890495723084,355.2770028,1262.132297,112.7303721,u,N,2,katuke,O,2,three,65.35861968
M1B26,E6,0.09236915730694595,521.9483,1667.152763,154.708891,e,Y,2,katuke,O,2,three,71.23653382
M1B27,a1,0.0544492301415674,507.7931522,1119.764495,108.6197192,a,N,2,ratukas,O,1,three,70.95429158
M1B27,U2,0.034521652050484665,479.5474936,849.5056894,149.6182547,u,Y,2,ratukas,O,1,three,71.15148959
M1B27,a3,0.05234001621195877,514.369097,1352.669638,95.62079598,a,N,2,ratukas,O,1,three,64.67200437
M1B27,a4,0.04980497554070287,525.0342186,1167.572662,105.5939886,a,N,2,ratukas,O,2,three,69.88659458
M1B27,U5,0.03482195174664015,378.6552256,831.813994,183.9759477,u,Y,2,ratukas,O,2,three,71.43199385
M1B27,a6,0.05148285118645173,533.1979818,1357.309746,99.34888678,a,N,2,ratukas,O,2,three,69.25910423
M1B29,a0,0.031572333326299724,580.2742546,1352.450076,120.992233,a,N,2,apetito,O,1,four,68.53368844
M1B29,e10,0.03820161722399089,397.9560411,1570.390476,107.2104141,e,N,2,apetito,O,1,four,72.25036116
M1B29,I20,0.05028324714603194,369.2928129,1688.891618,117.3749933,i,Y,2,apetito,O,1,four,72.63065438
M1B29,o30,0.06543348954017615,599.9601986,1581.639409,NA,o,N,2,apetito,O,1,four,63.52673056
M1B29,a00,0.02733716024113198,561.7580377,1125.86229,118.5823226,a,N,2,apetito,O,2,four,70.00261003
M1B29,e40,0.045256254852998605,398.9984907,1551.340479,106.4400785,e,N,2,apetito,O,2,four,72.4285947
M1B29,I50,0.06227358551602559,412.6279466,1611.90016,168.3671647,i,Y,2,apetito,O,2,four,73.17167436
M1B29,o60,0.09228792609690718,525.6868438,1033.963712,104.5090481,o,N,2,apetito,O,2,four,72.38088187
M1B30,y1,0.050527085466773584,256.7622003,2197.780237,108.5301781,y,N,2,mygtuke,O,1,three,67.28990673
M1B30,u2,0.038753641440546174,411.6704609,1359.7513960000001,105.2744941,u,N,2,mygtuke,O,1,three,69.89578478
M1B30,E3,0.09755157789697574,612.8154604,1636.285902,98.43421735,e,Y,2,mygtuke,O,1,three,68.75088552
M1B30,y4,0.05843450878666623,245.0899519,2167.402484,102.5789857,y,N,2,mygtuke,O,2,three,67.17632041
M1B30,u5,0.04298451697849955,379.5798151,1761.41358,97.71957634,u,N,2,mygtuke,O,2,three,69.65282692
M1B30,E6,0.07885862129678488,563.2641357,1570.153247,150.7105158,e,Y,2,mygtuke,O,2,three,72.33817751
M1B31,a1,0.03298363506827673,596.8884964,1872.395603,102.0421818,a,N,2,katuko,O,1,three,68.43946171
M1B31,U2,0.041422567339423746,453.368346,1846.846144,159.3928704,u,Y,2,katuko,O,1,three,73.23190585
M1B31,o3,0.07334336636010143,778.9285691,1752.756489,87.27901257,o,N,2,katuko,O,1,three,68.63725861
M1B31,a4,0.044875349723478355,498.8649148,1428.75514,98.73792659,a,N,2,katuko,O,2,three,69.67593168
M1B31,U5,0.0636372819233372,408.4930788,1050.359098,205.1524472,u,Y,2,katuko,O,2,three,75.28588412
M1B31,o6,0.08599706112783138,512.4996749,994.1372533,98.19400062,o,N,2,katuko,O,2,three,71.22660566
M1B32,a1,0.0626820880565271,474.2824565,1116.543015,106.1454846,a,N,2,ratukus,O,1,three,70.90533491
M1B32,u2,0.03566990608477173,643.8410252,1927.525097,112.8297443,u,N,2,ratukus,O,1,three,69.00642736
M1B32,U3,0.08655264476373256,468.5539802,1000.557882,113.2655995,u,Y,2,ratukus,O,1,three,71.97835317
M1B32,a4,0.08196782781182671,474.8769932,1147.461708,103.2981793,a,N,2,ratukus,O,2,three,70.83083459
M1B32,u5,0.04246542378133424,600.6099604,1925.571458,102.0370765,u,N,2,ratukus,O,2,three,68.18314818
M1B32,U6,0.08655154251572257,415.1500032,1052.814892,194.3789357,u,Y,2,ratukus,O,2,three,74.3595735
M1B33,e0,0.03723527964649115,457.745438,1428.063459,107.9319177,e,N,2,cepelino,R,1,four,69.39747267
M1B33,e10,0.03469272316923826,416.4639945,1554.732144,106.3682041,e,N,2,cepelino,R,1,four,71.02758619
M1B33,I20,0.06481707013195083,423.873332,1471.887604,114.5183831,i,Y,2,cepelino,R,1,four,72.69992832
M1B33,o30,0.09371484480889253,460.3813571,1057.40108,87.10773893,o,N,2,cepelino,R,1,four,64.92946542
M1B33,e00,0.03770758221036867,398.7743932,1382.481286,105.3867935,e,N,2,cepelino,R,2,four,70.45421973
M1B33,e40,0.0416972940714511,402.0850915,1433.567414,110.833357,e,N,2,cepelino,R,2,four,71.75391981
M1B33,I50,0.0615117592898879,373.722147,1449.471156,126.0922679,i,Y,2,cepelino,R,2,four,73.2474218
M1B33,o60,0.1313476874932227,499.7635644,1036.147299,102.9165405,o,N,2,cepelino,R,2,four,69.99270581
M1B34,y1,0.06309502826412186,258.1805637,2047.157429,118.276214,y,N,2,tylumus,R,1,three,71.57707395
M1B34,u2,0.05718078845587875,387.3864773,880.6699231,105.6788824,u,N,2,tylumus,R,1,three,72.57083872
M1B34,U3,0.1143615769117575,432.6309774,915.8418542,133.1246835,u,Y,2,tylumus,R,1,three,72.03297246
M1B34,y4,0.05918631173185271,328.6914435,1178.089311,122.6041365,y,N,2,tylumus,R,2,three,71.03853135
M1B34,u5,0.05829327453468123,370.8869892,867.0201586,110.4113968,u,N,2,tylumus,R,2,three,69.02071504
M1B34,U6,0.07622966716114418,467.8313559,906.7488928,126.0220282,u,Y,2,tylumus,R,2,three,73.86355891
M1B37,e0,0.04546429209968973,479.9595905,1376.729291,NA,e,N,2,cepelinus,R,1,four,70.67922454
M1B37,e10,0.04019822482872132,439.5935351,1466.831393,113.0467502,e,N,2,cepelinus,R,1,four,70.65896688
M1B37,I20,0.06903078132369904,421.7740155,1408.682747,116.0857184,i,Y,2,cepelinus,R,1,four,71.80172248
M1B37,u30,0.08523313600208365,440.8976836,1045.541459,101.9815317,u,N,2,cepelinus,R,1,four,68.93720475
M1B37,e00,0.02686203753730653,420.6180936,1342.608716,117.7403592,e,N,2,cepelinus,R,2,four,69.31557695
M1B37,e40,0.027179657418660602,439.4747195,1382.59906,113.7966052,e,N,2,cepelinus,R,2,four,74.04925928
M1B37,i50,0.049017325740421926,387.2981638,1304.853698,109.2365069,i,N,2,cepelinus,R,2,four,71.30298909
M1B37,U60,0.06428104752028568,409.4851475,1029.754913,130.457043,u,Y,2,cepelinus,R,2,four,72.0263334
M1B38,i1,0.06201827772601246,318.5187954,1813.120004,113.7616072,i,N,2,ridiko,O,1,three,71.94331497
M1B38,I2,0.05649778342231666,350.7970766,1800.209103,120.6071574,i,Y,2,ridiko,O,1,three,74.16523917
M1B38,o3,0.10188793155075145,592.2654766,1599.020178,NA,o,N,2,ridiko,O,1,three,61.82857604
M1B38,i4,0.06233645572553891,307.0759655,1646.03528,98.32682732,i,N,2,ridiko,O,2,three,68.96137855
M1B38,I5,0.06859332641205752,366.4904362,1861.533654,165.091179,i,Y,2,ridiko,O,2,three,73.21017195
M1B38,o6,0.09873108861055657,475.9483266,1020.756032,96.07458085,o,N,2,ridiko,O,2,three,70.1984082
M1B39,y1,0.07219505413725798,243.4929481,2141.680124,118.5620128,y,N,2,gynimus,R,1,three,72.3545292
M1B39,i2,0.06457215556550787,331.7819512,1543.977684,110.1283805,i,N,2,gynimus,R,1,three,71.24053284
M1B39,U3,0.12914431113101574,427.0886401,972.7027893,112.5441267,u,Y,2,gynimus,R,1,three,71.43276892
M1B39,y4,0.08237943122213949,248.1701162,2112.292802,115.235826,y,N,2,gynimus,R,2,three,73.25722183
M1B39,i5,0.05362457131749746,345.1279462,1617.943883,95.81930295,i,N,2,gynimus,R,2,three,69.93862057
M1B39,U6,0.10215028342318791,450.3685954,931.1943583,174.9586047,u,Y,2,gynimus,R,2,three,72.12252844
M1B40,a1,0.03474954040832403,437.0411608,1222.342044,NA,a,N,2,paketo,O,1,three,64.9385145
M1B40,E2,0.08865480853712435,595.4508163,1518.565712,114.4825316,e,Y,2,paketo,O,1,three,74.42508519
M1B40,o3,0.08843387293453789,550.8218501,722.2086997,NA,o,N,2,paketo,O,1,three,65.74250459
M1B40,a4,0.059115810107818495,358.4403516,1370.191095,NA,a,N,2,paketo,O,2,three,66.3522672
M1B40,E5,0.09750372952241244,605.379271,1496.248458,178.3334594,e,Y,2,paketo,O,2,three,75.39159029
M1B40,o6,0.08459437438110379,576.0722091,902.5728085,94.66517907,o,N,2,paketo,O,2,three,71.14618641
M1B41,i1,0.06979739183166708,294.7727194,1803.89915,105.2547555,i,N,2,ridike,O,1,three,72.83722824
M1B41,i2,0.05116630177343858,315.4384831,2081.152208,119.04499,i,N,2,ridike,O,1,three,73.36384782
M1B41,E3,0.10855160193467799,572.4576694,1620.30426,104.0380762,e,Y,2,ridike,O,1,three,67.70728
M1B41,i4,0.049896684013142525,303.7147993,1825.414274,105.9533525,i,N,2,ridike,O,2,three,70.88064709
M1B41,i5,0.035784727085352123,298.5735837,2018.153295,100.0408455,i,N,2,ridike,O,2,three,68.68967583
M1B41,E6,0.10869191423357367,594.741567,1540.458698,183.9801889,e,Y,2,ridike,O,2,three,71.11859628
M1B43,e1,0.05297211769391478,479.9955295,1172.981968,109.1928306,e,N,2,senumus,R,1,three,66.47097579
M1B43,u2,0.03575802120948311,331.2566752,910.2590824,107.7263102,u,N,2,senumus,R,1,three,66.62915616
M1B43,U3,0.09038083049576051,409.3602832,957.5325385,113.4228648,u,Y,2,senumus,R,1,three,69.11008933
M1B43,e4,0.05328627399706868,522.3106068,1148.376779,110.2120446,e,N,2,senumus,R,2,three,68.64220139
M1B43,u5,0.06065892527953195,458.9247343,970.9190816,109.276962,u,N,2,senumus,R,2,three,68.38717711
M1B43,U6,0.06556751018678868,382.6861635,804.0200396,136.8757375,u,Y,2,senumus,R,2,three,70.79796599
M1B44,a0,0.04759844585398239,431.0862792,1352.156706,118.198965,a,N,2,palikime,R,1,four,73.71343627
M1B44,i10,0.04790638144946886,307.8849244,1973.950988,114.666612,i,N,2,palikime,R,1,four,69.89793485
M1B44,i20,0.042726284389757986,379.5518619,1882.934001,127.6795072,i,N,2,palikime,R,1,four,70.85440004
M1B44,E30,0.12912963744950418,588.7707513,1516.800333,112.5158578,e,Y,2,palikime,R,1,four,71.11005519
M1B45,a0,0.09167339401087539,565.2605055,1236.883542,130.7053018,a,N,2,kalakutas,O,1,four,74.21271748
M1B45,a10,0.07563724987048982,521.3248586,1383.326558,128.8710092,a,N,2,kalakutas,O,1,four,74.58963664
M1B45,U20,0.07162483701351383,396.1551614,1032.670035,144.4457928,u,Y,2,kalakutas,O,1,four,75.21362956
M1B45,a30,0.08971867068445714,521.9246495,1365.244833,92.44288889,a,N,2,kalakutas,O,1,four,69.26825238
M1B45,a00,0.0730404272190103,554.4121362,1195.591041,125.2001825,a,N,2,kalakutas,O,2,four,72.56700378
M1B45,a40,0.051197594045990835,492.3810471,1264.285561,109.3193664,a,N,2,kalakutas,O,2,four,69.94544085
M1B45,U50,0.04886380330166978,397.949083,1104.417871,147.6307846,u,Y,2,kalakutas,O,2,four,72.79801143
M1B45,a60,0.0491550627708904,421.0075527,1117.814644,113.8972742,a,N,2,kalakutas,O,2,four,71.25218222
M1B46,a0,0.06693656874498749,454.3955292,835.4659359,121.5337051,a,N,2,malonumus,R,1,four,68.27606157
M1B46,o10,0.0716660605214844,443.026221,793.3855204,121.3670848,o,N,2,malonumus,R,1,four,70.12708873
M1B46,u20,0.05550837202473611,364.4828672,811.4027203,127.7773731,u,N,2,malonumus,R,1,four,69.05562566
M1B46,U30,0.11021541732710348,450.2643652,941.4621347,134.7774693,u,Y,2,malonumus,R,1,four,72.34155994
M1B46,a00,0.05550916118637048,490.3973685,884.3550897,112.2117217,a,N,2,malonumus,R,2,four,70.61685919
M1B46,o40,0.08034636079671861,465.4380596,854.2730265,106.368742,o,N,2,malonumus,R,2,four,70.42405009
M1B46,u50,0.06004368382537284,390.0574453,974.7787801,113.2549969,u,N,2,malonumus,R,2,four,71.35162017
M1B46,U60,0.07129633691143857,402.1484432,901.3754448,112.7650588,u,Y,2,malonumus,R,2,four,72.7004571
M1B47,y1,0.07054863954173045,273.9023143,2278.63276,128.6304357,y,N,2,tylumas,R,1,three,69.71403375
M1B47,U2,0.08188787778584387,384.012418,861.2365434,148.143743,u,Y,2,tylumas,R,1,three,72.7464103
M1B47,a3,0.08543818929926615,509.0615895,1120.762291,91.42568501,a,N,2,tylumas,R,1,three,66.59327233
M1B47,y4,0.054137045178849236,353.9114708,1519.324883,117.6490375,y,N,2,tylumas,R,2,three,71.84471372
M1B47,U5,0.05062485963587433,447.8705731,941.655731,125.0741578,u,Y,2,tylumas,R,2,three,73.90830677
M1B47,a6,0.047646926546359956,515.8491472,1056.964482,101.0477168,a,N,2,tylumas,R,2,three,69.97388837
M1B48,a0,0.04589790156600168,496.8883865,896.2137887,116.0365752,a,N,2,kalakuto,O,1,four,70.49587872
M1B48,a10,0.04653200104751402,489.7586725,1516.97811,112.2074206,a,N,2,kalakuto,O,1,four,70.439218640000007
M1B48,U20,0.053162515794702034,384.4120886,976.5199979,132.3844835,u,Y,2,kalakuto,O,1,four,75.48643754
M1B48,o30,0.07723792012443455,514.4459646,946.9863866,NA,o,N,2,kalakuto,O,1,four,66.3774791
M1B48,a00,0.041735507997036604,500.2198249,984.6778478,115.9103473,a,N,2,kalakuto,O,2,four,71.80150563
M1B48,a40,0.04082928514029917,722.2209357,1901.434413,107.59571270000001,a,N,2,kalakuto,O,2,four,69.1697256
M1B48,U50,0.057954676921429964,374.6628642,878.3934649,175.0087185,u,Y,2,kalakuto,O,2,four,73.13877286
M1B48,o60,0.09813879447772876,581.6119987,961.6596575,99.9345874,o,N,2,kalakuto,O,2,four,70.06253496
M1B50,a0,0.03608400256016739,517.572346,1309.2387880000001,116.1181801,a,N,2,palikimus,R,1,four,72.45897745
M1B50,i10,0.04220726124167293,367.1942515,1915.581933,109.5989361,i,N,2,palikimus,R,1,four,70.29691611
M1B50,i20,0.03513375344717557,427.3634214,1495.242761,117.4689151,i,N,2,palikimus,R,1,four,70.16003446
M1B50,U30,0.07645079668435985,491.7369343,942.7223426,97.03986672,u,Y,2,palikimus,R,1,four,68.38512524
M1B50,a00,0.03473640876006047,486.818503,1323.151587,106.6674505,a,N,2,palikimus,R,2,four,72.57470653
M1B50,i40,0.039168919292018246,335.8131389,1897.710134,98.75488047,i,N,2,palikimus,R,2,four,68.59968076
M1B50,i50,0.024332301696469615,380.8721387,1156.778378,107.0095751,i,N,2,palikimus,R,2,four,67.57580327
M1B50,U60,0.06921185700289692,422.9523,916.0901404,160.5974609,u,Y,2,palikimus,R,2,four,70.69103479
M1B51,e1,0.09370962736683387,358.8692357,1903.949963,96.0905854,e,N,2,remimas,R,1,three,71.26826364
M1B51,I2,0.07453317583581469,407.9269659,1638.002543,142.8123785,i,Y,2,remimas,R,1,three,74.30880388
M1B51,a3,0.0853163199604638,505.2427037,1217.927391,81.09553931,a,N,2,remimas,R,1,three,64.64448144
M1B51,e4,0.07401901760666416,385.3503428,1634.019585,102.2380227,e,N,2,remimas,R,2,three,73.01762632
M1B51,I5,0.06260313520038577,413.559814,1485.862007,124.0501916,i,Y,2,remimas,R,2,three,72.57923229
M1B51,a6,0.05974943943338013,471.8765158,1118.58396,89.96079853,a,N,2,remimas,R,2,three,68.89636219
M1B52,e0,0.08132458065012314,487.4131064,1398.688061,119.5427725,e,N,2,cepelinas,R,1,four,71.34505851
M1B52,e10,0.042528618442344845,419.3620613,1178.924682,120.2623263,e,N,2,cepelinas,R,1,four,71.73862384
M1B52,I20,0.09758704550178855,412.056912,1617.017789,129.1040055,i,Y,2,cepelinas,R,1,four,72.98644788
M1B52,a30,0.10656971271220342,538.5175041,1283.706932,94.959208,a,N,2,cepelinas,R,1,four,67.20402698
M1B52,e00,0.029151229923256156,428.9752268,1411.416926,111.0760075,e,N,2,cepelinas,R,2,four,72.42864969
M1B52,e40,0.031279438961759616,441.2112313,1493.999249,114.9688609,e,N,2,cepelinas,R,2,four,74.97397541
M1B52,I50,0.052035654724017714,398.2888652,1451.034477,122.6144096,i,Y,2,cepelinas,R,2,four,74.72412958
M1B52,a60,0.05455577870623409,436.9768826,1175.168772,104.0341314,a,N,2,cepelinas,R,2,four,71.17894776
M1B53,y1,0.07830976701421744,242.3097721,2055.245733,108.5278205,y,N,2,gynime,R,1,three,72.57580928
M1B53,i2,0.07469516244794132,355.3218619,1770.59627,111.6185895,i,N,2,gynime,R,1,three,72.41678368
M1B53,E3,0.1396309339607469,592.2152079,1562.641964,118.9930249,e,Y,2,gynime,R,1,three,73.41819232
M1B53,y4,0.06568514079943762,289.4904227,2046.540637,106.6102171,y,N,2,gynime,R,2,three,71.26796323
M1B53,i5,0.05496914749103285,400.982779,1581.022423,101.0738115,i,N,2,gynime,R,2,three,70.71226587
M1B53,E6,0.06190878054522124,559.189199,1401.989029,107.5315191,e,Y,2,gynime,R,2,three,71.87256072
M1B54,a0,0.05287983388088333,482.933731,1363.626116,115.5236714,a,N,2,palikimo,R,1,four,72.05790113
M1B54,i10,0.07695104724151704,341.5857479,1872.689365,105.4488706,i,N,2,palikimo,R,1,four,70.18340738
M1B54,I20,0.06248166133327028,403.2256718,1878.806902,153.0343252,i,Y,2,palikimo,R,1,four,72.7123627
M1B54,o30,0.14960629284756413,441.0037373,751.7161521,88.89877799,o,N,2,palikimo,R,1,four,67.19449279
M1B54,a00,0.05128248387756557,503.9328394,1276.857745,121.2954633,a,N,2,palikimo,R,2,four,75.82223698
M1B54,i40,0.059536787607200506,347.3403244,2000.668529,103.8489867,i,N,2,palikimo,R,2,four,71.08376456
M1B54,I50,0.056508488663158475,405.6458944,1682.367601,134.394979,i,Y,2,palikimo,R,2,four,74.2515246
M1B54,o60,0.1919333673088612,483.5407913,883.6503593,102.8238525,o,N,2,palikimo,R,2,four,70.54709523
M1B55,y1,0.08049845742347149,269.7609956,1917.280338,134.4784112,y,N,2,tylume,R,1,three,70.71376305
M1B55,u2,0.06333487977055006,404.9727181,923.735093,126.3537698,u,N,2,tylume,R,1,three,71.68176736
M1B55,E3,0.12028405646267074,593.7805367,1462.100327,112.0869978,e,Y,2,tylume,R,1,three,72.39550687
M1B55,y4,0.06712853303165568,315.1377114,1593.044196,126.1895979,y,N,2,tylume,R,2,three,73.40988414
M1B55,u5,0.04540215223417136,407.0725181,990.4977859,108.7004928,u,N,2,tylume,R,2,three,73.72177594
M1B55,E6,0.09814516163002768,565.5441438,1450.700071,114.6803646,e,Y,2,tylume,R,2,three,72.89559191
M1B56,y1,0.06582461995880902,247.9922961,2126.176078,110.2224907,y,N,2,mygtuko,O,1,three,66.24658284
M1B56,U2,0.043410526855067806,353.0018442,994.6742986,142.614974,u,Y,2,mygtuko,O,1,three,69.68810688
M1B56,o3,0.0874668752992237,573.7438129,1552.835758,87.45101941,o,N,2,mygtuko,O,1,three,68.43406611
M1B56,y4,0.05234688019353349,290.4234723,2098.106273,111.2234984,y,N,2,mygtuko,O,2,three,69.05011602
M1B56,U5,0.070893741356364115,401.6193818,1012.723629,161.0625795,u,Y,2,mygtuko,O,2,three,73.5804639
M1B56,o6,0.15485613790708042,508.7787728,997.4689922,100.8243995,o,N,2,mygtuko,O,2,three,72.97995799
M1B58,a0,0.040817866353117356,502.7920475,1312.358854,113.0723192,a,N,2,palikimas,R,1,four,72.7756558
M1B58,i10,0.050626011015856835,364.2730587,1829.765946,103.4864291,i,N,2,palikimas,R,1,four,69.60651024
M1B58,I20,0.04402610670764514,377.5403634,1789.969008,118.1505353,i,Y,2,palikimas,R,1,four,71.36777806
M1B58,a30,0.07693143584042629,467.3949334,1178.662613,93.35150894,a,N,2,palikimas,R,1,four,63.11989916
M1B58,a00,0.03760551629528116,482.9506323,1420.927452,107.0789529,a,N,2,palikimas,R,2,four,72.32891658
M1B58,i40,0.04905488178205583,339.2853208,1968.734101,95.92760528,i,N,2,palikimas,R,2,four,68.57066123
M1B58,I50,0.046319678828936124,402.3311681,1750.157203,154.7868555,i,Y,2,palikimas,R,2,four,71.45169579
M1B58,a60,0.07621503995205796,486.1665484,1253.120682,113.2150639,a,N,2,palikimas,R,2,four,69.88975598
M1B59,a0,0.027216992227172433,500.3229384,920.2216361,105.8943176,a,N,2,kalakute,O,1,four,69.60638304
M1B59,a10,0.04927758510719646,519.3593429,2050.962136,105.5602115,a,N,2,kalakute,O,1,four,67.78294641
M1B59,u20,0.04371229160324422,358.5161051,1554.669041,112.2583282,u,N,2,kalakute,O,1,four,69.47142071
M1B59,E30,0.13585320471859036,590.4189641,1498.795909,108.8617348,e,Y,2,kalakute,O,1,four,71.3872098
M1B59,a00,0.044620089017373604,531.8318605,987.2827499,105.5528362,a,N,2,kalakute,O,2,four,70.55120895
M1B59,a40,0.0475407184282323,519.7349012,1162.689243,102.914037,a,N,2,kalakute,O,2,four,69.95862764
M1B59,u50,0.05001017049291028,392.163711,1420.369065,102.2504987,u,N,2,kalakute,O,2,four,69.76830773
M1B59,E60,0.1655557202441689,604.8333778,1428.782739,148.7510681,e,Y,2,kalakute,O,2,four,73.1986469
M1B6,a0,0.0531444981227385,582.2753903,1152.619235,115.293848,a,N,2,apetitas,O,1,four,69.61631059
M1B6,e10,0.06566294322594281,390.6083048,1717.999879,118.1119837,e,N,2,apetitas,O,1,four,71.58376769
M1B6,I20,0.08904635374601894,375.7707001,1628.83258,169.7224044,i,Y,2,apetitas,O,1,four,71.43608846
M1B6,a30,0.09792832593353233,447.4220894,1255.827547,92.86757833,a,N,2,apetitas,O,1,four,66.69106133
M1B6,a00,0.033208375325343695,423.7364947,1270.731306,109.1559404,a,N,2,apetitas,O,2,four,69.87579099
M1B6,e40,0.0405863179920251,253.2055219,1581.982676,111.0741968,e,N,2,apetitas,O,2,four,68.42838133
M1B6,I50,0.053213621193612434,361.3327822,1484.194532,135.5002709,i,Y,2,apetitas,O,2,four,75.87784518
M1B6,a60,0.05427781624912,461.0948444,1153.704844,101.8165824,a,N,2,apetitas,O,2,four,72.1493142
M1B61,y1,0.08650956894016527,252.317355,2201.036177,115.0769242,y,N,2,apetitas,O,1,three,68.71320338
M1B61,U2,0.06955688343327487,457.6944141,1298.804711,157.543344,u,Y,2,apetitas,O,1,three,73.345764
M1B61,o3,0.10470031628775445,493.775895,786.7970615,90.54596618,o,N,2,apetitas,O,1,three,65.04332521
M1B61,y4,0.05054413868543149,319.8957385,2230.11264,118.5721075,y,N,2,apetitas,O,2,three,70.18204363
M1B61,U5,0.04544453669135634,399.865298,875.4742208,141.168078,u,Y,2,apetitas,O,2,three,75.24249187
M1B61,o6,0.06615038900509439,474.036098,717.4061585,96.81346802,o,N,2,apetitas,O,2,three,68.14689997
M1B62,a0,0.07400788771926554,476.9530467,730.8202701,107.3086012,a,N,2,apetitas,O,1,four,67.89374611
M1B62,o10,0.07584988032244003,417.6008691,695.2486539,106.2997905,o,N,2,apetitas,O,1,four,68.76798368
M1B62,U20,0.060317494229165713,376.5337174,886.1603314,148.8952714,u,Y,2,apetitas,O,1,four,75.02440005
M1B62,a30,0.08371236813897434,540.9447559,1021.542385,89.99918983,a,N,2,apetitas,O,1,four,66.32114861
M1B62,a00,0.05443094050556478,504.9347308,834.83683,107.5185689,a,N,2,apetitas,O,2,four,69.73407666
M1B62,o40,0.0824468751749873,551.2105537,748.0298688,102.0747995,o,N,2,apetitas,O,2,four,68.7359446
M1B62,U50,0.06656828716106462,372.711858,864.3153447,185.2221711,u,Y,2,apetitas,O,2,four,72.8584455
M1B62,a60,0.0803096119667591,449.6685615,965.3076296,102.0987877,a,N,2,apetitas,O,2,four,70.36199461
M1B63,u1,0.034681993225576434,377.631815,888.6982237,109.1941398,u,N,2,apetitas,O,1,three,69.36584073
M1B63,i2,0.03834762659269482,295.8252252,1937.516532,106.9248725,i,N,2,apetitas,O,1,three,68.98009929
M1B63,E3,0.06804361405969414,633.570927,1883.297464,96.13671265,e,Y,2,apetitas,O,1,three,68.09981372
M1B63,u4,0.0371639954556894,336.5397036,1029.517646,98.8657655,u,N,2,apetitas,O,2,three,67.17490524
M1B63,I5,0.0662228309110425,352.2326312,1889.808629,179.7068136,i,Y,2,apetitas,O,2,three,75.4105881
M1B63,e6,0.07173698241142559,513.6487591,1615.799133,91.32232516,e,N,2,apetitas,O,2,three,71.09766603
M1B65,e1,0.05881320145095023,394.591832,1359.632299,106.4847712,e,N,2,apetitas,O,1,three,73.71559232
M1B65,U2,0.05855793250610921,351.3504425,1043.915415,112.4451461,u,Y,2,apetitas,O,1,three,73.57974654
M1B65,o3,0.09192536596441887,396.0957877,640.1634401,85.36138042,o,N,2,apetitas,O,1,three,62.29706711
M1B65,e4,0.05104066210806562,437.8893717,1456.76201,97.03184737,e,N,2,apetitas,O,2,three,72.02292813
M1B65,U5,0.06686004340524775,378.6815127,1151.760748,181.1789989,u,Y,2,apetitas,O,2,three,75.99568496
M1B65,o6,0.07225424152036516,533.5374841,1041.919528,99.83377511,o,N,2,apetitas,O,2,three,70.28910774
M1B66,a0,0.04686840385207227,463.4530107,729.2186081,107.4169782,a,N,2,apetitas,O,1,four,67.85005004
M1B66,o10,0.06625007454353929,323.5789107,717.133307,108.8319594,o,N,2,apetitas,O,1,four,67.83780772
M1B66,u20,0.042287281658638064,310.6845202,1026.833057,112.1347394,u,N,2,apetitas,O,1,four,69.93965601
M1B66,E30,0.10466102057905471,556.8239086,1475.509497,97.30282674,e,Y,2,apetitas,O,1,four,69.18075897
M1B66,a00,0.055189221569581955,615.1637461,732.5671187,103.2447639,a,N,2,apetitas,O,2,four,70.17255521
M1B66,o40,0.04765705838704147,576.4390912,2325.84878,101.9689896,o,N,2,apetitas,O,2,four,67.84817343
M1B66,u50,0.046883275612879645,362.7362528,974.0527174,101.2447152,u,N,2,apetitas,O,2,four,67.38692259
M1B66,E60,0.06862763641036028,572.1781436,1421.639524,154.6231512,e,Y,2,apetitas,O,2,four,73.38570115
M1B67,e1,0.06763693261986661,451.4245937,1157.498465,118.3287142,e,N,2,apetitas,O,1,three,67.41181519
M1B67,U2,0.0485009310542598,414.5382675,889.433518,136.320266,u,Y,2,apetitas,O,1,three,73.29648806
M1B67,o3,0.09689882489721974,688.6807162,2052.277622,95.86025409,o,N,2,apetitas,O,1,three,64.33652487
M1B67,e4,0.044901791119113715,408.4420591,1033.370723,101.9789086,e,N,2,apetitas,O,2,three,66.13799925
M1B67,U5,0.04048961688479783,356.7915655,930.8036621,162.6454864,u,Y,2,apetitas,O,2,three,73.05981038
M1B67,o6,0.0926440155005791,476.0515969,823.9170061,104.0901247,o,N,2,apetitas,O,2,three,70.1741196
M1B68,y1,0.04001178844415734,269.3291729,2011.713294,109.3196,y,N,2,apetitas,O,1,three,67.21368531
M1B68,U2,0.050821315038239584,395.1025616,1185.119298,132.4190267,u,Y,2,apetitas,O,1,three,74.40496841
