Filename,TextGridLabel,duration,f0_midpoint,F1_midpoint,F2_midpoint
M1B59,E60,0.164119017,148.7510681,604.8333778,1428.782739
M1B59,fix2,0.678874672,105.0064014,362.9718831,1460.749457
M1B6,fix1,0.536967832,--undefined--,509.3234527,2047.423009
M1B6,a0,0.042123872,115.293848,582.2753903,1152.619235
M1B6,e10,0.052046355,118.1119837,390.6083048,1717.999879
M1B6,I20,0.070580725,169.7224044,375.7707001,1628.83258
M1B6,a30,0.077620834,92.86757833,447.4220894,1255.827547
M1B6,a00,0.033204785,109.1559404,423.7364947,1270.731306
M1B6,e40,0.04058193,111.0741968,253.2055219,1581.982676
M1B6,I50,0.053207868,135.5002709,361.3327822,1484.194532
M1B6,a60,0.054271948,101.8165824,461.0948444,1153.704844
M1B6,fix2,0.684743524,95.25258767,367.8225813,1390.197438
M1B61,fix1,0.660765247,--undefined--,1601.790166,2741.688797
M1B61,y1,0.084378742,115.0769242,252.317355,2201.036177
M1B61,U2,0.06784362,157.543344,457.6944141,1298.804711
M1B61,o3,0.102121431,90.54596618,493.775895,786.7970615
M1B61,y4,0.053090325,118.5721075,319.8957385,2230.11264
M1B61,U5,0.047733828,141.168078,399.865298,875.4742208
M1B61,o6,0.069482748,96.81346802,474.036098,717.4061585
M1B61,fix2,0.719315591,99.06748944,343.1728931,1354.875669
M1B62,fix1,0.650856732,--undefined--,1387.874227,1930.14836
M1B62,a0,0.07110254,107.3086012,476.9530467,730.8202701
M1B62,o10,0.072872221,106.2997905,417.6008691,695.2486539
M1B62,U20,0.057949594,148.8952714,376.5337174,886.1603314
M1B62,a30,0.080426049,89.99918983,540.9447559,1021.542385
M1B62,a00,0.052318959,107.5185689,504.9347308,834.83683
M1B62,o40,0.079247844,102.0747995,551.2105537,748.0298688
M1B62,U50,0.063985363,185.2221711,372.711858,864.3153447
M1B62,a60,0.077193509,102.0987877,449.6685615,965.3076296
M1B62,fix2,0.658245874,103.803467,376.5017284,1402.455427
M1B63,fix1,1.009944301,113.8958082,1877.087625,2629.992897
M1B63,u1,0.051703885,109.1941398,377.631815,888.6982237
M1B63,i2,0.057168608,106.9248725,295.8252252,1937.516532
M1B63,E3,0.10143936,96.13671265,633.570927,1883.297464
M1B63,u4,0.037888232,98.8657655,336.5397036,1029.517646
M1B63,I5,0.067513354,179.7068136,352.2326312,1889.808629
M1B63,e6,0.073134963,91.32232516,513.6487591,1615.799133
M1B63,fix2,0.698163004,103.6900542,400.5123163,1600.943671
M1B65,fix1,0.69622794,147.253836,302.1198749,1900.923165
M1B65,e1,0.060443273,106.4847712,394.591832,1359.632299
M1B65,U2,0.060180929,112.4451461,351.3504425,1043.915415
M1B65,o3,0.094473177,85.36138042,396.0957877,640.1634401
M1B65,e4,0.052805795,97.03184737,437.8893717,1456.76201
M1B65,U5,0.069172256,181.1789989,378.6815127,1151.760748
M1B65,o6,0.074753001,99.83377511,533.5374841,1041.919528
M1B65,fix2,0.708500524,108.3497214,395.5301112,1602.606042
M1B66,fix1,0.821247934,--undefined--,546.7157293,1891.974065
M1B66,a0,0.05681672,107.4169782,463.4530107,729.2186081
M1B66,o10,0.080312356,108.8319594,323.5789107,717.133307
M1B66,u20,0.051263206,112.1347394,310.6845202,1026.833057
M1B66,E30,0.126876433,97.30282674,556.8239086,1475.509497
M1B66,a00,0.05737931,103.2447639,615.1637461,732.5671187
M1B66,o40,0.049548246,101.9689896,576.4390912,2325.84878
M1B66,u50,0.048743757,101.2447152,362.7362528,974.0527174
M1B66,E60,0.071351005,154.6231512,572.1781436,1421.639524
M1B66,fix2,0.711993359,112.3295415,355.5548513,1400.889511
M1B67,fix1,0.683735778,--undefined--,1772.177278,2775.801542
M1B67,e1,0.068264343,118.3287142,451.4245937,1157.498465
M1B67,U2,0.048950833,136.320266,414.5382675,889.433518
M1B67,o3,0.097797673,95.86025409,688.6807162,2052.277622
M1B67,e4,0.047603514,101.9789086,408.4420591,1033.370723
M1B67,U5,0.042925861,162.6454864,356.7915655,930.8036621
M1B67,o6,0.098218369,104.0901247,476.0515969,823.9170061
M1B67,fix2,0.726022763,108.1577314,361.3201453,1457.935234
M1B68,fix1,0.721127645,--undefined--,1918.400414,2937.45815
M1B68,y1,0.04259139,109.3196,269.3291729,2011.713294
M1B68,U2,0.054097818,132.4190267,395.1025616,1185.119298
M1B68,a3,0.064298165,--undefined--,445.4622899,1387.280361
M1B68,y4,0.062856255,104.829834,253.2841355,1953.238086
M1B68,U5,0.071126596,220.0107339,421.4429818,1056.596592
M1B68,a6,0.06882952,101.4383225,514.9974322,1331.423136
M1B68,fix2,0.645542328,106.4483333,328.7145337,1329.075786
M1B69,fix1,0.721082116,139.8015683,238.9292291,1630.804074
M1B69,e1,0.079200558,100.7212976,377.6902816,1823.030115
M1B69,I2,0.063792193,150.6803516,370.5499453,1631.437862
M1B69,o3,0.078069008,96.6320724,476.941838,905.0480739
M1B69,e4,0.073357494,95.7840505,370.0301371,1899.569068
M1B69,I5,0.056594895,147.8049881,367.6521746,1746.962897
M1B69,o6,0.093551576,100.3156415,514.7187606,804.9382896
M1B69,fix2,0.706184428,108.1092428,422.3895282,1452.799888
M1B7,fix1,0.629747727,--undefined--,1024.13252,2364.146549
M1B7,e1,0.06779784,102.7415918,396.9352417,1627.757859
M1B7,U2,0.06694151,123.0715072,353.5636978,1261.204148
M1B7,e3,0.071521322,86.06230172,606.2697793,1529.407592
M1B7,e4,0.062107697,100.8574744,398.530588,1561.94988
M1B7,U5,0.067566943,122.0901708,368.1625392,1287.943819
M1B7,e6,0.038414824,--undefined--,452.3282811,1332.625266
M1B7,fix2,0.671662837,101.6894372,397.9317262,1402.194666
M1B70,fix1,0.72718041,122.268911,1985.535275,2751.573389
M1B70,a0,0.04750644,--undefined--,640.7198468,1255.384443
M1B70,e10,0.070138671,100.9510357,394.2062761,1736.70722
M1B70,i20,0.058908064,98.69917869,306.918119,1833.102528
M1B70,E30,0.147619856,117.5716972,580.0892595,1492.572266
M1B70,a00,0.043930174,--undefined--,1208.082512,2032.404301
M1B70,e40,0.054271948,99.92594502,403.9869533,1533.589524
M1B70,i50,0.045503261,95.49321457,359.619638,1696.063523
M1B70,E60,0.07699246,150.9855041,548.8886365,1453.026701
M1B70,fix2,0.668901019,110.4775185,420.4805393,1447.014167
M1B73,fix1,0.683449423,139.7999894,200.007854,1754.378587
M1B73,e1,0.103113069,107.6041794,365.8879301,1973.63145
M1B73,i2,0.058275328,117.5318162,381.2875168,1631.103996
M1B73,E3,0.112732777,107.6109768,577.5706011,1512.752501
M1B73,e4,0.071582565,97.0227742,363.1857412,1841.118899
M1B73,i5,0.059244327,96.88086767,308.3260325,1713.731299
M1B73,E6,0.13961677,178.6737151,428.1531856,1463.365621
M1B73,fix2,0.692604085,102.0494248,387.9094755,1531.665938
M1B74,fix1,0.651622793,--undefined--,1592.123776,3146.378998
M1B74,a0,0.055413984,105.5874839,533.8418204,841.5158248
M1B74,o10,0.067079456,122.2664018,476.5974654,761.2628308
M1B74,U20,0.062093883,146.3385648,384.3632218,872.8985384
M1B74,o30,0.087654847,90.45249762,513.2290135,874.4459112
M1B74,a00,0.048952669,107.198502,571.5134903,736.1599677
M1B74,o40,0.070358314,101.880565,503.4818408,731.0209684
M1B74,U50,0.034966191,148.2570503,344.409887,903.0651692
M1B74,o60,0.068878526,99.10481291,453.6607301,764.8846456
M1B74,fix2,0.662598605,102.7020095,382.1876737,1398.387719
M1B75,fix1,0.607443912,--undefined--,1634.595249,3009.789733
M1B75,e1,0.05704435,114.0524624,360.4535004,1642.009908
M1B75,U2,0.058019953,142.5106005,361.6463289,1151.376233
M1B75,a3,0.072128513,--undefined--,470.6418109,1228.397642
M1B75,e4,0.057855315,100.4009411,400.0407211,1656.409841
M1B75,U5,0.067970112,173.6576897,370.7669819,1251.251982
M1B75,a6,0.056108292,95.44319682,473.4511539,1294.316673
M1B75,fix2,0.661543462,113.414803,430.1530738,1367.467558
M1B76,fix1,0.782203421,157.2641719,292.7398909,1858.511906
M1B76,a0,0.035904305,111.0814176,589.6958814,845.1923338
M1B76,a10,0.039703308,108.765706,798.6542101,2203.297882
M1B76,u20,0.036826601,120.4490856,383.7722931,1054.712679
M1B76,U30,0.088424007,126.6965432,405.2520575,1068.689488
M1B76,a00,0.027424794,108.904918,537.2841473,933.6391556
M1B76,a40,0.039601658,101.2005954,454.5737713,999.1482217
M1B76,u50,0.03868674,101.7205846,427.2857086,1050.268715
M1B76,U60,0.084392965,166.3859144,433.2375422,1126.389337
M1B76,fix2,0.788347777,106.7722897,686.5170245,1760.559614
M1B77,fix1,0.689012717,--undefined--,603.4541403,2064.696147
M1B77,e1,0.039425748,107.7644363,443.4638978,1212.190508
M1B77,U2,0.060020269,139.2284141,375.6652564,920.169462
M1B77,a3,0.085994977,117.0768415,507.4280161,1196.347007
M1B77,e4,0.04757056,97.37802231,439.1534581,1186.683135
M1B77,U5,0.050923129,155.4162106,381.4642669,968.5079772
M1B77,a6,0.079529908,100.380242,518.7510222,1130.134522
M1B77,fix2,0.737413976,109.3034461,391.7263243,1419.784834
M1B78,fix1,0.708443715,--undefined--,859.2175629,2183.464871
M1B78,a1,0.058776476,107.1426525,571.0105281,1162.152795
M1B78,u2,0.045516079,112.7753812,389.6015248,1275.822421
M1B78,E3,0.117507611,107.2216256,666.3977572,1510.983272
M1B78,a4,0.057565753,99.51522042,537.5640133,1240.841981
M1B78,u5,0.053712134,101.22757,411.1891604,1641.466424
M1B78,E6,0.147683212,167.8953794,487.0325424,1455.108963
M1B78,fix2,0.73364389,112.2073435,374.3562894,1485.726396
M1B8,fix1,0.634997042,--undefined--,845.1953234,1968.793383
M1B8,u1,0.042381789,105.9991355,362.7534399,871.3222613
M1B8,I2,0.064536003,155.287045,384.4745062,1790.74729
M1B8,a3,0.074979013,--undefined--,528.7250556,1387.615298
M1B8,u4,0.040135981,99.29569594,389.4700466,1037.383003
M1B8,I5,0.060012127,130.4829316,383.6027505,1776.800408
M1B8,a6,0.051959388,94.42305375,480.6614576,1387.850514
M1B8,fix2,0.705058712,101.1858908,407.8801305,1358.62564
M1C10,fix1,0.670169157,149.5990959,181.8336278,1428.066611
M1C10,a1,0.04615789,--undefined--,389.0651535,1281.261489
M1C10,E2,0.086812477,134.174437,564.0084503,1499.441544
M1C10,u3,0.06090879,99.86189368,426.7004778,1060.72668
M1C10,a4,0.035156371,--undefined--,364.8192394,1189.83256
M1C10,E5,0.07199829,135.5682385,520.3429494,1437.178969
M1C10,u6,0.050319099,114.1064677,429.2787656,1001.240026
M1C10,fix2,0.66803356,104.3664772,394.6137904,1413.554233
M1C11,fix1,0.632472593,--undefined--,1724.406553,3290.718023
M1C11,e1,0.119052082,109.9223904,329.5663415,2070.714617
M1C11,i2,0.059065915,100.0737151,328.2423667,1648.476673
M1C11,E3,0.148418091,125.2038294,593.7977379,1557.216191
M1C11,e4,0.065355387,104.4769839,383.2165247,1748.581517
M1C11,i5,0.044066765,99.90785088,352.9091989,1478.188381
M1C11,E6,0.10450089,172.9243515,551.6780265,1454.151339
M1C11,fix2,0.767593537,112.8363977,431.0406915,1636.827183
M1C12,fix1,0.686500887,157.3692939,238.0311304,1993.609031
M1C12,y1,0.057989549,128.1193264,282.6254722,1647.607802
M1C12,u2,0.057681108,122.4901924,365.4870252,907.9884259
M1C12,U3,0.09527424,127.7857581,422.8378066,936.6367377
M1C12,y4,0.063521507,121.4509054,335.2406523,1332.276527
M1C12,u5,0.051643607,107.0490602,390.1530059,883.4668076
M1C12,U3,0.073320426,122.8189239,455.4677601,772.9548943
M1C12,fix2,0.711932076,100.663553,358.9679673,1313.264924
M1C14,fix1,0.718816561,--undefined--,1416.566177,2861.782986
M1C14,y1,0.08632928,106.3365533,241.271716,2220.049969
M1C14,I2,0.065387947,133.0308622,359.179396,1667.591933
M1C14,o3,0.119753129,87.54190248,574.5936356,863.9134184
M1C14,y4,0.069578202,104.2702871,287.567795,2085.698607
M1C14,I5,0.049551212,152.2755867,362.5790915,1730.506473
M1C14,o6,0.067955633,114.3616485,591.7591076,693.5081723
M1C14,fix2,0.697325523,105.67174,340.8682395,1473.745842
M1C15,fix1,0.723444959,146.2369864,163.4028557,1683.451373
M1C15,a1,0.038268153,102.8932397,508.4570291,1384.707814
M1C15,E2,0.077003735,107.6890133,574.9004695,1514.577424
M1C15,a3,0.063800027,88.6622727,1055.63092,2285.240881
M1C15,a4,0.029587233,--undefined--,312.0584225,1354.838763
M1C15,E5,0.080270315,163.292189,521.5482739,1492.661636
M1C15,a6,0.050804891,117.9277575,483.3338914,1102.103992
M1C15,fix2,0.634733527,110.3529345,337.7137094,1430.601618
M1C16,fix1,0.665495036,--undefined--,1456.371164,2557.850806
M1C16,a0,0.038166926,124.4837226,491.3124798,1292.702148
M1C16,i10,0.040061039,113.6122877,335.3662,1960.163838
M1C16,i20,0.030379621,125.9495586,402.3856962,1538.365525
M1C16,U3,0.094143431,128.2795793,462.3120304,1003.942714
M1C16,a00,0.02799791,120.1101755,461.3275551,1393.876037
M1C16,i40,0.035618686,111.9010884,303.8540354,2034.002576
M1C16,i50,0.023411076,132.3462784,355.067154,1891.633572
M1C16,U60,0.062330693,141.4713243,385.7717023,992.2296851
M1C16,fix2,0.651672095,103.4197331,397.1599393,1327.979098
M1C17,fix2,0.752843635,--undefined--,467.9256415,2208.456415
M1C17,y1,0.045911126,114.473842,322.6448971,1856.792491
M1C17,U2,0.058747058,145.6225078,457.0756656,771.5948389
M1C17,a3,0.079450169,--undefined--,322.701879,642.0629388
M1C17,y4,0.056076626,105.2355798,305.0408984,1474.733889
M1C17,U5,0.058673689,173.7921594,392.249457,903.909203
M1C17,a6,0.062610894,105.8151316,525.4782777,1003.148285
M1C17,fix2,0.690259138,108.8023741,394.1339923,1374.69311
M1C18,fix1,0.707453926,--undefined--,1950.350274,3055.331612
M1C18,a1,0.079066089,117.5030089,497.2628612,1215.198817
M1C18,u2,0.03494101,140.8178903,558.102488,1887.947468
M1C18,U3,0.072695827,113.5118308,516.5396459,820.3982487
M1C18,a4,0.06720273,102.1969844,490.0137451,1175.497007
M1C18,u5,0.041779427,109.0324971,500.9827199,1899.790636
M1C18,U6,0.080286588,195.4737219,474.321858,2247.401199
M1C18,fix2,0.660181406,115.7520595,390.55888,1320.510408
M1C19,fix1,0.521303706,--undefined--,1756.190803,3210.811868
M1C19,a1,0.030446659,107.5336242,476.1073431,1219.439065
M1C19,E2,0.064546812,158.7095138,602.0157954,1517.907307
M1C19,o3,0.078153377,87.61167582,617.0469991,1447.289271
M1C19,a4,0.043953657,100.5094508,498.5996108,1191.236419
M1C19,E5,0.073772248,151.1330797,527.0958023,1651.224397
M1C19,o6,0.040085331,--undefined--,459.8068255,889.6979722
M1C19,fix2,0.630376002,--undefined--,305.7059093,1381.451537
M1C22,fix1,0.597964537,--undefined--,1592.684612,2550.737237
M1C22,a0,0.042075859,113.5292625,494.9946275,1325.193367
M1C22,i10,0.043389424,113.2760542,322.2966829,2018.365541
M1C22,I20,0.041523565,143.2857424,376.7100331,1831.94021
M1C22,a30,0.070736994,89.09027844,527.301553,1233.684156
M1C22,a00,0.039841124,104.842909,492.2039401,1525.110828
M1C22,i40,0.044988203,94.18192876,341.3140734,1911.767718
M1C22,I50,0.042938633,174.6296491,390.1699968,1930.043585
M1C22,a60,0.063242845,102.1177991,533.7562761,1050.350303
M1C22,fix2,0.651706857,113.1862214,347.6367796,1370.051885
M1C23,fix1,0.568898685,--undefined--,1629.390164,2289.773289
M1C23,a1,0.054472515,101.4056674,471.147887,1150.785738
M1C23,U2,0.044760361,148.5592385,385.361414,818.8883012
M1C23,o3,0.089934973,90.9392035,619.9573985,2203.209292
M1C23,a4,0.058399019,97.34478821,461.4025274,1092.523879
M1C23,U5,0.065776057,191.7730243,373.4471891,973.3813694
M1C23,o6,0.077805425,100.2181033,485.0408659,917.1186594
M1C23,fix2,0.716398547,138.5063637,336.50554,1356.910171
M1C24,fix1,0.54509993,--undefined--,1362.929405,2570.068893
M1C24,u1,0.038395411,105.3914513,432.0807244,709.984287
M1C24,I2,0.056287892,140.9127441,364.4605505,1652.357208
M1C24,a3,0.061253605,90.48616465,551.5549712,1454.192164
M1C24,u4,0.031944193,105.2798712,374.1347621,1005.603995
M1C24,I5,0.054481784,128.6932238,357.4840436,1727.302435
M1C24,a6,0.047569981,96.68763885,432.3023861,1332.52398
M1C24,fix2,0.595998299,100.0181393,406.9806759,1403.50461
M1C25,fix1,0.584592758,--undefined--,1397.739186,2933.285944
M1C25,y1,0.052047611,112.3736131,321.5517556,1323.842253
M1C25,U2,0.062373707,152.4198184,389.6451195,785.9839086
M1C25,o3,0.104579914,88.87485709,479.8258454,842.6069898
M1C25,y4,0.040728635,120.0339858,346.8361753,1408.093342
M1C25,U5,0.039313329,137.0401072,440.4234981,684.9351998
M1C25,o6,0.059538144,102.3890413,504.2658051,797.0302719
M1C25,fix2,0.650613865,93.53732272,365.010061,1470.141859
M1C26,fix1,0.765242289,165.2000548,301.3984076,1599.924221
M1C26,y1,0.062232875,126.0146889,267.697005,2147.106385
M1C26,u2,0.044336034,110.3212235,360.40232,1362.212936
M1C26,E3,0.158414709,153.8403973,620.5998499,1557.927174
M1C26,y4,0.045010826,123.7635028,306.9493494,2029.03016
M1C26,u5,0.043005705,123.7438289,349.3022848,1283.928199
M1C26,E6,0.061465258,137.213445,519.5783915,1540.232388
M1C26,fix2,0.634058033,103.7846647,390.3819846,1380.529777
M1C27,fix1,0.640391143,--undefined--,1771.753242,3215.846786
M1C27,e1,0.049943924,116.2531323,472.8618383,1167.646117
M1C27,U2,0.049957008,149.6441476,391.6874523,949.8519923
M1C27,o3,0.095136815,107.1691367,513.4085323,1440.48968
M1C27,e4,0.045761892,117.3661623,470.8779971,1040.29631
M1C27,U5,0.048716132,149.0185351,389.4260337,943.5901174
M1C27,o6,0.051054506,104.0419197,457.8212214,883.785178
M1C27,fix2,0.675293669,99.90770886,333.9443399,1540.022864
M1C29,fix1,0.72945833,--undefined--,175.2595071,1988.447758
M1C29,a1,0.041892026,101.009215,553.0204712,1165.709899
M1C29,E2,0.081442278,116.2367387,531.3291086,1623.084604
M1C29,e3,0.085995662,100.96553,547.6859446,1454.978164
M1C29,a4,0.035048446,104.923511,444.2686681,1423.189524
M1C29,E5,0.066116887,154.6466538,460.0230102,1708.329749
M1C29,e6,0.036896957,--undefined--,499.1681712,1465.996094
M1C29,fix2,0.693394432,109.1524956,417.5598564,1357.896922
M1C30,fix1,0.552415792,--undefined--,544.1099679,2088.666099
M1C30,e1,0.07025168,97.82063059,378.8884103,1884.01033
M1C30,I2,0.053486081,149.0661081,343.6185353,1634.904149
M1C30,o3,0.084849406,93.15751804,529.7108046,823.6014006
M1C30,e4,0.064917572,95.81552809,370.1439605,1817.708804
M1C30,I5,0.05930992,154.8055451,353.3530357,1402.758124
M1C30,o6,0.075658826,121.9883883,549.2446556,744.9112574
M1C30,fix2,0.739564331,121.8970532,432.7542633,1370.072147
M1C31,fix1,0.659471862,147.797459,278.8916138,1863.418976
M1C31,a0,0.058487732,115.8913704,474.3951292,898.2738928
M1C31,o10,0.077927982,113.8370266,535.8848777,1913.590438
M1C31,U20,0.070253046,163.8393644,415.7903468,882.841138
M1C31,a30,0.091791909,--undefined--,588.4580163,973.6822764
M1C31,a00,0.049990563,108.6002374,503.5871914,783.1722307
M1C31,o40,0.068870952,105.0078844,440.4834238,667.6801034
M1C31,U50,0.030548618,123.1407216,431.7915457,945.5208253
M1C31,a60,0.052227089,101.1079255,456.7428394,984.9347963
M1C31,fix2,0.731810134,95.58845482,375.1916303,1413.21777
M1C32,fix1,0.608517508,--undefined--,1496.342919,2829.308717
M1C32,a0,0.043209137,111.6449289,498.4563912,944.1591286
M1C32,a10,0.042656969,108.5089136,477.3630319,874.624978
M1C32,u20,0.036138152,116.7581,529.3841832,1565.391691
M1C32,U30,0.083527763,138.3419092,418.6090485,1075.442996
M1C32,a00,0.044587609,106.0298682,545.4945417,1113.234027
M1C32,a40,0.042893683,101.5738967,476.042594,1311.96363
M1C32,u50,0.041683054,104.0097936,545.3823651,2018.952417
M1C32,U60,0.070346963,161.3207642,480.7839428,2261.793164
M1C32,fix2,0.720362812,114.6784303,408.0375704,1353.058337
M1C33,fix1,0.700601164,139.6544995,168.8631232,2082.248771
M1C33,e0,0.048654413,100.0743534,479.3217877,1478.767166
M1C33,e10,0.041969804,110.9611548,436.2669497,1449.993415
M1C33,I20,0.066453328,127.2066522,401.6461822,1591.01727
M1C33,a30,0.08191128,--undefined--,546.2398755,1191.951698
M1C33,e00,0.038624642,103.1797218,433.4683092,1426.938088
M1C33,e40,0.036352604,102.8829083,426.7532492,1452.744586
M1C33,I50,0.076918246,195.9529832,440.21732,1535.479818
M1C33,a60,0.05894115,96.84514448,472.9557792,1162.005076
M1C33,fix2,0.674953864,107.3769094,411.3814035,1270.835232
M1C34,fix1,0.603278163,--undefined--,635.7915667,1766.41105
M1C34,u1,0.047233337,106.3710324,372.2994253,986.3500038
M1C34,I2,0.052547087,144.4996312,336.6147071,1990.18784
M1C34,e3,0.064810706,91.46562533,450.4661015,1689.307208
M1C34,u4,0.045098025,111.1425022,352.3579633,914.9241549
M1C34,I5,0.08387991,140.0988808,319.3413994,1867.234075
M1C34,e6,0.067938273,99.24984577,445.7789353,1576.687165
M1C34,fix2,0.637211239,96.34077609,422.1672822,1310.670819
M1C36,fix1,0.674536441,133.2604122,185.3930349,2208.270628
M1C36,a0,0.038043428,115.9597162,534.771756,1458.80648
M1C36,e10,0.033582254,108.5683602,388.8771897,1663.89374
M1C36,I20,0.050155544,136.1441121,379.6195532,1540.283619
M1C36,u3,0.066936232,97.35121292,427.8669201,1172.312668
M1C36,a00,0.031851458,105.8155954,414.7313773,1252.278546
M1C36,e40,0.033729266,101.5622405,372.2664639,1570.31817
M1C36,I50,0.047147722,156.5245726,389.9812594,1484.789767
M1C36,u60,0.038460657,139.5756561,380.5919024,1176.951087
M1C36,fix2,0.637949421,128.1570549,394.2361485,1439.247353
M1C37,fix1,0.653622184,127.7081517,271.6538062,1400.493933
M1C37,y1,0.074429156,108.9594698,282.8597267,2195.61718
M1C37,I2,0.060500608,130.2567286,352.38415,1746.801786
M1C37,a3,0.093919592,--undefined--,524.5781957,1262.46434
M1C37,y4,0.078971085,96.29712055,253.6979315,2097.239873
M1C37,I5,0.054022073,158.9196522,376.120518,1729.402812
M1C37,a6,0.071029022,113.0883393,514.2677133,1214.878338
M1C37,fix2,0.726750985,108.6403217,389.8476949,1440.905446
M1C38,fix1,0.605350703,--undefined--,1599.799872,2626.724282
M1C38,a0,0.045097257,105.3935086,486.9674804,883.969791
M1C38,o10,0.079322291,115.1783568,489.9696413,699.870751
M1C38,u20,0.050994534,118.0942781,388.9704174,950.3714243
M1C38,U30,0.092197793,114.0268255,370.9748721,920.2409606
M1C38,a0,0.057075628,107.2121696,493.4435018,844.081517
M1C38,o40,0.07328583,106.7385089,437.4228357,813.091824
M1C38,u50,0.046878698,100.0456265,428.1503623,900.5633212
M1C38,U60,0.078719121,175.803818,465.8250546,784.8076867
M1C38,fix2,0.713204256,109.8981509,366.3792554,1365.475329
M1C39,fix1,0.631448454,--undefined--,337.8764219,1975.291746
M1C39,e1,0.045903421,121.1655856,477.0646401,1185.187762
M1C39,U2,0.056804811,194.3160732,506.8468531,794.1330674
M1C39,a3,0.065243206,--undefined--,369.1650833,1030.527406
M1C39,e4,0.059893256,98.42866488,488.6361936,1161.203945
M1C39,U5,0.073099923,195.7676212,418.4485974,915.5650548
M1C39,a6,0.065634866,--undefined--,481.0293887,1061.187877
M1C39,fix2,0.683121498,116.1926884,370.1460051,1292.058562
M1C40,fix2,0.674720626,--undefined--,861.3446369,1953.695747
M1C40,e1,0.055385748,114.0630252,393.579129,1703.276845
M1C40,u2,0.061014708,123.597902,348.2857061,1571.438181
M1C40,E3,0.085989519,99.4662144,562.8215266,1462.459457
M1C40,e4,0.060572804,106.8815059,370.5662761,1837.337617
M1C40,U5,0.063773916,171.5891806,356.2730148,1594.378591
M1C40,e6,0.040590035,104.366275,463.9332329,1408.391875
M1C40,fix2,0.652539595,106.819164,371.9908107,1634.850237
M1C41,fix1,0.572420961,140.0367383,818.9258163,2352.438497
M1C41,y1,0.049051956,122.0014831,263.2091185,2171.570464
M1C41,u2,0.031480997,130.2555157,413.0345418,1353.207609
M1C41,U3,0.090251161,125.5031027,442.8351974,1094.299814
M1C41,y4,0.046772361,112.3219259,288.3802493,2034.078578
M1C41,u5,0.02996728,117.1109665,334.850238,1730.261432
M1C41,U6,0.083204712,207.3191842,432.6410846,1203.696778
M1C41,fix2,0.598884766,109.5454199,383.7493647,1405.449352
M1C43,fix2,0.686827808,135.2934967,260.9300267,1760.91078
M1C43,e0,0.027792349,111.5774012,401.8485712,1387.067783
M1C43,e10,0.031899957,114.3803345,439.7552132,1463.8544
M1C43,i20,0.067135151,113.785099,425.9474805,1472.798855
M1C43,U30,0.093044637,104.9350204,408.9601007,921.7190401
M1C43,e00,0.031325399,100.2361993,422.4329264,1390.241088
M1C43,e40,0.043598761,103.5473773,442.5248981,1535.04335
M1C43,i50,0.038213436,100.4933344,397.7216527,1360.083994
M1C43,U60,0.0803559,147.2342835,407.073081,1033.974247
M1C43,fix2,0.713156857,111.5987647,378.2083844,1487.326467
M1C44,fix1,0.542600956,--undefined--,1800.709554,2887.147295
M1C44,a0,0.07270129,115.8639028,703.8250423,1331.633538
M1C44,e10,0.048362625,127.2593146,398.057751,1676.472884
M1C44,I20,0.052985282,154.5205062,371.2483447,1790.266454
M1C44,o30,0.118728285,91.14423839,562.4827794,892.2657494
M1C44,a00,0.035684832,108.6440349,460.9035202,1266.863547
M1C44,e40,0.041610054,102.4646801,379.3110461,1595.481869
M1C44,I50,0.033712321,164.3818039,321.9332007,1439.905563
M1C44,o60,0.11121874,98.13662127,646.3567135,807.8196197
M1C44,fix2,0.66558579,111.4893505,323.8511021,1382.929526
M1C45,fix2,0.667366625,--undefined--,1162.475614,2455.446919
M1C45,e1,0.047155495,105.3086914,403.3527295,1648.440369
M1C45,U2,0.052054643,140.6581149,356.6239102,1107.047134
M1C45,a3,0.071630694,85.63950786,472.8315774,1128.484233
M1C45,e4,0.050506178,95.02653944,425.8224645,1654.222432
M1C45,U5,0.063584616,158.1050339,402.6974828,1169.207599
M1C45,a6,0.064892727,97.91501889,492.4036354,1297.713786
M1C45,fix2,0.806230767,114.8135161,413.4884707,1376.660391
M1C46,fix1,0.628982824,--undefined--,1687.931229,3016.67269
M1C46,i1,0.059635497,105.2836616,296.9134236,1805.250206
M1C46,I2,0.055028902,133.0226925,310.5985139,2096.567915
M1C46,e3,0.063141886,88.5484368,470.569125,1554.19117
M1C46,y4,0.061266614,100.7853768,259.963143,1722.750355
M1C46,I5,0.062669199,166.7576871,331.8686836,2050.372651
M1C46,a6,0.074135049,90.65466109,439.7582193,1608.326194
M1C46,fix2,0.659563492,94.35537467,375.7876249,1581.45394
M1C47,fix1,0.700418851,--undefined--,1631.705854,3028.381187
M1C47,e1,0.080885012,115.0980965,374.5733391,1823.74779
M1C47,I2,0.059366778,147.6360334,370.1957268,1652.700225
M1C47,u3,0.07372345,104.9881636,410.1884324,1029.366144
M1C47,e4,0.055098575,116.5163155,407.5707092,1699.180801
M1C47, ,0.076799344,120.1775798,238.0661363,1396.907969
M1C47,I5,0.044262315,141.8635115,374.4187173,1329.881147
M1C47,u6,0.048502267,115.1264799,436.2461616,1064.896459
M1C47,fix2,0.720425944,105.6329282,273.4489851,1616.878061
M1C48,fix1,0.605763807,--undefined--,1468.243588,2696.982951
M1C48,e0,0.044901494,118.7247627,457.6798031,1584.66084
